"name","Axis1","Axis2","Axis3","Axis4"
"Arctostaphylos uva-ursi",0.432369707503433,-1.55253061105527,0.0452153907157999,0.805414326774691
"Arenaria biflora",-2.75250702691706,2.0492917559203,0.0840928444679706,0.548997335122304
"Arenaria norvegica",-2.43138700784673,-0.109543871339381,2.07225236154025,-0.0629919291247424
"Arenaria pseudofrigida",0.783625473834964,0.911823630770645,2.43600941395476,-0.483337240249669
"Argentina anserina",0.359609973987295,-1.96981606653335,-0.683061893069681,-0.116839958399766
"Argyrotegium fordianum",-4.10249710313201,-2.68694129292636,0.749602919443295,2.31434336418465
"Armeria maritima",-3.76897794332143,-0.293135190764959,2.02180542814897,-0.562718372223586
"Arnica angustifolia",2.42651776677508,1.27878453856044,0.191049769632045,0.00279263312045462
"Arnica griscomii",2.46051333914778,1.16450202334062,-0.324154234520193,0.119987966369207
"Arnica lessingii",0.807877550158454,1.97223805144604,-0.321768627686016,0.0316277050527103
"Artemisia arctica",0.01601333733195,1.48211646842315,-0.489177978674058,-0.176652379958847
"Artemisia borealis",2.93798329359276,1.90424658228435,-0.0261386415948051,0.305826827463542
"Artemisia glomerata",2.53001410892628,2.62814655979791,0.176419196988912,0.0862682401213962
"Artemisia norvegica",-0.150634055325766,1.42235733396349,0.388285348517635,0.688537139497502
"Artemisia scopulorum",1.01246434538368,-0.193167749701896,-0.0851766311558105,2.63982549536619
"Artemisia tridentata",0.694194062845055,-3.22276767213063,-0.0975530882693834,3.25283106398722
"Asahinea chrysantha",2.60219316138374,1.81945903994421,-0.597158926114024,-0.182870136745878
"Asperula gunnii",-4.14437199621409,-2.96828094931737,0.984617700045626,2.23090622156929
"Aster alpinus",-0.94009802557931,0.281622314373072,-0.373280506399297,0.555449264552042
"Aster sibiricus",3.5548359136083,0.245478499450788,-1.75117366316235,-0.199342179968335
"Asterolasia trymalioides",-4.14524830830888,-2.89949205606694,0.622218008929306,2.39714735667466
"Astragalus alpinus",0.000610528305990576,-0.0407671359862785,0.539733248736501,-0.0236897138292691
"Astragalus eucosmus",3.03207751759062,0.435466302310623,-0.381463359739048,0.216348311552363
"Astragalus frigidus",0.505217031215423,0.258319672884025,0.354432161298974,-0.35986340107761
"Astragalus umbellatus",3.13695388850117,2.29782124421322,-0.04623495387721,0.131223302198526
"Aulacomnium acuminatum",4.50408564383316,1.8631202047232,-0.934147668417686,0.0374074445384885
"Aulacomnium palustre",-0.204683951472945,-0.936329079382809,0.229246556642879,-0.37687503040972
"Aulacomnium turgidum",1.391373542306,1.64116844300944,0.32772317745609,-0.209764954596873
"Austrolycopodium fastigiatum",-8.75659480020886,-0.0260187291155972,-0.452002060454624,-0.662924827551516
"Avenella flexuosa",-1.5128831410181,-0.259544076910655,0.308208626471481,-0.589207688293657
"Barbilophozia hatcheri",-1.23177275222526,-0.0198379809784757,0.514461334493156,0.0109954360527437
"Barbilophozia lycopodioides",-1.53454027042444,-0.0879327154082098,0.324173522403385,-0.262238110888506
"Bartramia ithyphylla",-2.14912312189785,0.326986435240327,0.510542568667932,0.231430159833109
"Bartsia alpina",-2.01204065532673,0.493985574744769,0.602862014439515,-0.20136017553303
"Betula glandulosa",2.34158107113744,0.571426112995505,-0.965713019500222,0.273608699476877
"Betula nana",-0.133910047531459,-0.49758645282852,0.622023891166279,-0.733406068454679
"Betula pubescens",-1.2968965434542,-0.86145535337756,0.351759386497301,-0.637619503917495
"Bistorta bistortoides",0.188658965360152,-1.22931873358782,-0.325311997309327,3.08239678830799
"Bistorta officinalis",-1.82578194583998,-0.328746657003913,-0.316822389358526,0.0345113504804039
"Bistorta vivipara",-1.19561779078992,0.185826237929181,0.542058800712614,-0.21782603623795
"Blastenia ammiospila",-0.722102304383098,0.99834168580338,0.471098402358194,0.117149725342874
"Blepharostoma trichophyllum",-1.50199705510396,-0.027459838656017,-0.0324361099175357,-0.370026512521509
"Botrychium lunaria",-1.43972354299234,0.06070703883672,0.540780034950356,-0.0453038177919004
"Boykinia richardsonii",2.78553199018124,2.18578287861413,-0.481506679043542,0.189378256305455
"Brachyscome decipiens",-4.13967977891849,-2.92197647287704,0.633527256162586,2.39078496748757
"Brachythecium cirrosum",0.672711988714284,1.50739892491421,0.0893825661912935,0.237958347985768
"Brachythecium salebrosum",-0.400545334014721,-0.58611724993752,-0.0848459873246381,-0.635706337688858
"Brachythecium turgidum",0.834909919109625,0.943330217485872,0.628461680592483,-0.305835982961091
"Braya purpurascens",4.40229347843339,4.594625198479,1.57446130338123,0.476866498691489
"Brideliella wahlenbergii",0.852104391876981,0.625399406807865,0.297011490216168,-0.353449685254739
"Bromus pumpellianus",3.76242756538123,0.12190901662045,-1.75316510184771,0.197422805177776
"Bryanthus musciformis",-2.1359129032572,1.16107874226675,-0.0918230280678919,-0.633993098922012
"Bryocaulon divergens",1.31940669982331,1.30999450752317,0.649238460725791,-0.251432975945493
"Bryoerythrophyllum recurvirostrum",-0.756025353573229,0.658296534293468,0.311701254932503,-0.0915406934205938
"Bryoria nitidula",2.49593075692434,1.81448435079345,0.0427379456450336,-0.267775418344365
"Bupleurum americanum",2.78197435249343,-0.0376955515267827,-0.775048838893576,0.740822809004651
"Bupleurum triradiatum",2.52060192330794,1.67947236843858,-1.94399186211877,0.0361444148883449
"Calamagrostis arundinacea",0.775294914796245,-2.4677673507063,-0.56315480955753,-1.35432880826911
"Calamagrostis canadensis",0.625552695015828,-1.01679887194426,-0.834780595156152,0.824875629969146
"Calamagrostis canescens",0.491218108495822,-1.88999714761581,0.118744927622886,-1.29752266363122
"Calamagrostis holmii",4.67650690011365,3.87649214003187,0.507203791359953,-0.0806095661992225
"Calamagrostis inexpansa",1.79549834479946,-0.880672236929486,-0.757762317712269,0.18573339811795
"Calamagrostis lapponica",1.15968508028778,-0.831958062137975,0.525709921199788,-0.982654792359953
"Calamagrostis purpurascens",2.59776143610328,-0.112669978873506,-0.655528795440478,1.05643350311216
"Calamagrostis purpurea",0.585103820771504,-1.53698790360612,-0.0488508228615237,-1.23426895525924
"Calamagrostis stricta",1.20709235721115,0.145490570945361,0.767310192946759,-0.0580318717049297
"Calamagrostis villosa",-2.71281099297317,0.880459546064179,-0.394113358699086,-0.159371610352275
"Calliergon cordifolium",0.962700008815548,-1.20732102535504,0.015910258816251,-1.00381880935801
"Calliergon giganteum",0.605393951554999,-1.05194238984297,0.224664838864899,-0.906667716556887
"Calliergon richardsonii",0.983188293581801,-0.597093208519124,0.428580997582281,-0.703041185295345
"Calluna vulgaris",-3.60015125655759,-0.67859301282134,0.125314261899731,-0.583464089523225
"Caloplaca cerina",-0.728513290080718,0.273219238060651,0.439465536193146,-0.0753795059725017
"Caltha leptosepala",-0.583370127100095,-0.716814745071989,-0.411744105030973,2.65974485645939
"Campanula collina",-3.04199734170025,1.27951431493081,-0.99066641196139,-0.414777271044411
"Campanula dasyantha",0.539390062587693,2.00299345038575,-3.1267224936841,-0.107670985154158
"Campanula glomerata",0.542148729792709,-1.54920061811221,-0.819498986017138,0.00450222126421697
"Campanula lasiocarpa",-0.0139389888266591,1.51648309613941,-0.170895632614833,0.0719193882343351
"Campanula rotundifolia",-1.5583821760047,-0.581844051212496,0.510291758883722,-0.603011008982362
"Campanula scheuchzeri",-2.56138034567306,1.16819695075921,-0.298037687810498,0.198960025219483
"Campanula tridentata",-3.45548393773146,1.55536073681793,-1.01617077335614,-0.150202444473773
"Campanula uniflora",1.69061255247128,1.80602806649402,0.599520431790259,0.32775141195341
"Campylium bambergeri",0.81124909491207,1.38056651802266,0.266226120026183,-0.128740890621801
"Campylium stellatum",-0.860837166172265,-0.549567461956793,0.291286518115718,-0.562972255141846
"Cardamine bellidifolia",-0.698850309869178,1.94606162048283,0.770310437308396,0.179610191078826
"Cardamine digitata",4.75580769760502,2.71726751867529,-0.134938597460605,0.206299153273746
"Cardamine nymanii",0.246646618356736,0.352721416157672,1.20676940327794,-0.510610694173006
"Carex albonigra",1.06737852643981,0.395367509121816,0.174704821122775,2.04324690584599
"Carex aquatilis",1.0749743637897,-0.8766644010513,0.409317980276471,-0.773131180512737
"Carex atrata",-2.54328018389019,0.811753131995253,0.615321374434263,-0.0592348609798626
"Carex atrofusca",-0.724234573473626,0.839351011052827,0.807827400290016,-0.0844138997553462
"Carex bigelowii",-2.35614286989069,0.928521757375105,0.63284937323049,-0.276630947941421
"Carex borealipolaris",1.81339969413981,1.83502708337086,0.341133457118258,0.520985986333478
"Carex brunnescens",-0.4835897919842,-0.551093917816973,0.400094282778977,-0.786361746383073
"Carex canescens",-0.486266247646914,-0.797187710532948,0.289816240321148,-0.634993459222762
"Carex capillaris",-1.32389047111493,0.0821868906536699,0.658182511657451,-0.267355750525655
"Carex capillifolia",2.01056762930748,1.02406930955767,0.00255323539036175,2.67161311538484
"Carex capitata",2.37131089595491,-0.0389601342361312,-0.653581919306014,-0.284657446364063
"Carex chalciolepis",0.918555662278936,-0.325126226968944,-0.0683309532159493,2.74403545683292
"Carex chordorrhiza",0.427821750607023,-1.33347962129015,0.315374707959334,-1.00301586444724
"Carex curvula",-2.51631231130817,1.69718032446053,0.381352789304974,0.740189742604139
"Carex dioica",-0.887814855982122,-0.912000308760074,0.501333691365097,-0.724258031916064
"Carex eleusinoides",3.62730011748018,1.42685216597779,-2.49818491946491,-0.260683895373276
"Carex elynoides",1.2733169672704,-0.60611018781644,-0.0871418445692498,2.70158436526947
"Carex flacca",-3.28654993283267,0.683793135916569,-0.277873166710976,-0.318412449411797
"Carex flava",-1.55793399009556,-0.761539246429808,0.348556539664046,-0.594050890258266
"Carex fuliginosa",1.20574009511261,2.59848360426995,0.956756002327985,0.118560516547416
"Carex glacialis",-0.149441009597739,0.815536705221814,0.91503020506229,-0.304274965237025
"Carex gynocrates",2.5357445584458,0.524763051633379,-1.11358118892773,-0.29668510024839
"Carex haydeniana",0.667111210601042,-0.544534576001191,0.0350027401085179,2.75448027125752
"Carex heteroneura",0.519009250503877,-1.65396431040581,-0.115966961211756,3.45688646047455
"Carex krausei",2.76310814032991,1.37221973651832,-0.128579771496845,0.236221364784852
"Carex lachenalii",-1.59757107191701,1.635207344633,1.08030071543075,-0.021627203184412
"Carex limosa",-0.249111993968321,-1.14880679267103,0.235879403673964,-0.86031867015071
"Carex lyngbyei",-2.85786003098675,-0.289422409822653,1.94857473093956,-0.25508796878576
"Carex magellanica",-0.611976439253067,-0.853788007851274,0.257768388304431,-0.80359324587673
"Carex marina",4.32176658944446,3.20086267683131,0.0289343266989646,0.0315241294971114
"Carex maritima",-1.01655557821111,0.337497134543414,1.43357188257365,-0.0687170159170028
"Carex membranacea",3.88906445804641,2.69901305132378,-0.00949550297206629,0.141080630287831
"Carex microchaeta",1.2126588583814,1.93024570058655,0.23182270948697,0.224856380875985
"Carex microglochin",-0.537763477802944,-0.0120958840453765,1.12620854097403,0.0499228699110126
"Carex myosuroides",-1.55300777169509,1.3312648247582,0.636003434536296,0.651114885286032
"Carex nardina",1.37259284376423,1.73158605131771,0.50945049128467,0.460918161201463
"Carex nelsonii",0.627874581355855,0.603108188085144,0.15991375854213,2.38027376039435
"Carex nigra",-1.6913351248287,-0.485008013043777,0.364720718496962,-0.537482057913386
"Carex nigricans",-2.24993137099644,0.329990333539877,-0.580687011196088,2.42858164943911
"Carex norvegica",-1.11556936501039,0.259146577204007,1.19376824194064,-0.211534980454325
"Carex obtusata",3.4767431000798,-0.180759562887691,-1.39405252553922,0.685889157985206
"Carex panicea",-2.45341768569056,-0.438201244490997,0.102076509527896,-0.415098686062413
"Carex parallela",0.529059838038939,1.03416919990282,0.72781345337688,-0.238246320436696
"Carex parviflora",-2.88257654038924,1.57616247795286,0.253008245573788,0.801973855055741
"Carex phaeocephala",0.199674540089659,-0.576239938204167,0.0184594079604174,2.76774346576724
"Carex pilulifera",-5.18894697767321,-0.49441266007385,-0.78414964011767,-0.387923400845062
"Carex pyrenaica",-2.33790009282219,0.629879694470744,0.269652501677194,1.25366602123525
"Carex rariflora",-0.860718813891398,0.267292225507733,1.36956744113069,-0.329407995804758
"Carex rostrata",-0.906162339562718,-0.882230131342802,0.252239635340565,-0.753458082030071
"Carex rotundata",1.02397100306384,-0.213271262116239,0.822758329485304,-0.80918676025842
"Carex rupestris",-1.05488106457836,1.02058747943843,0.964952931274428,0.169096690322713
"Carex saxatilis",-1.63457577197191,0.86272192536809,0.601087300236666,-0.0508343548233819
"Carex scirpoidea",2.03048014243241,1.21271170248986,-0.19790924828226,0.614916251296107
"Carex scopulorum",0.0625857442103696,-1.15364003436856,-0.253019633230035,3.34164423034487
"Carex sempervirens",-2.88514787868062,0.818380355167414,0.0376266995447539,0.503522081328378
"Carex simpliciuscula",-0.0326116414097192,0.65907737640198,0.511771945427093,0.0244180467899841
"Carex stenantha",-4.83633006539731,2.69612929890678,-3.77826336837043,-1.42110965496763
"Carex subspathacea",-0.618959826695351,0.180315010857383,1.6599850644611,-0.510757745721194
"Carex supina",3.95766762884373,0.808631775984073,-0.790492089903639,0.0530183425315663
"Carex umbrosa",-0.701858780204208,-0.812187116547386,0.45648083392326,0.838463993333328
"Carex vaginata",-0.780498118162574,-0.553767793203425,0.604197597747029,-0.658217557015975
"Carex vesicaria",0.403913407977333,-1.60001412916087,0.187121151678943,-0.849966454007098
"Carex williamsii",3.61687487606327,2.07132638236023,-1.46395832923376,-0.0586842904909433
"Cassiope tetragona",1.59122108583902,2.11472039301581,1.05790524518633,0.0341737164177769
"Castilleja occidentalis",0.643551699158317,0.225896455081412,0.119795322090198,2.42155611884451
"Catoscopium nigritum",1.06268634635215,0.284729168888259,0.41355336546193,-0.341370372201113
"Celmisia pugioniformis",-3.78553490496825,-2.76186708249124,0.811174680938518,2.2199070729993
"Cephaloziella varians",0.549299556552573,1.27171703983635,0.681300999507894,-0.222086550959363
"Cerastium alpinum",-1.55630138760704,0.616573170425763,1.13441821348666,-0.10829221154444
"Cerastium arcticum",0.366902944768013,3.05268162860288,2.08235569048374,0.280609794822977
"Cerastium arvense",-0.733312030173852,-1.39065419916106,-0.28633753406943,0.983479981069925
"Cerastium beeringianum",1.84469914189191,1.59512878689219,0.177495182707533,0.860364948883669
"Cerastium fontanum",-1.41387493018088,-0.80026060379937,0.618495149468441,-0.686123827245786
"Cerastium regelii",3.66195961393421,3.70112065726224,0.7728000083036,0.0262153516577226
"Ceratodon purpureus",0.0483821444509765,-0.578709506025131,0.408175368542149,-0.20267052041101
"Cetraria aculeata",-2.41623822754346,0.122711407246599,0.954842919024041,0.197760959510675
"Cetraria ericetorum",-0.903095238027263,0.375211253325836,0.285455817077296,-0.0126221387110342
"Cetraria islandica",-1.97503321531274,0.246286671066516,0.0458867653809004,-0.249780080281515
"Cetraria laevigata",2.45815636019773,1.01530774776025,-0.88035335736217,-0.284412208489854
"Cetraria muricata",-2.18868042593464,0.52112343168932,0.747370495345351,0.0431416167444594
"Cetraria nigricans",2.01125906635155,1.79896631043422,0.0137004574385886,-0.359131812696926
"Cetrariella delisei",0.203392185384334,1.50797884648183,0.990583305478814,-0.205990309357224
"Cetrariella fastigiata",1.81274329913527,1.77268418172656,1.011260640046,-0.31818577345724
"Chaerophyllum eriopodum",-4.46226275266761,-2.74871538964021,1.05468669380383,2.15401206437358
"Chamaenerion angustifolium",-0.0353068626521156,-1.37495762000058,-0.669998998618183,0.149312607738808
"Chamorchis alpina",-2.20935981301246,1.18750226349672,0.580036092035521,-0.0509602442598635
"Cherleria arctica",2.56885893708166,2.37702340451168,-0.922291180127174,0.0013232923541498
"Cherleria biflora",-0.478542491875177,1.30525553314371,1.05097286123678,0.063541025601921
"Cherleria circassica",-3.06717150202939,1.61285552528427,-0.829939896819322,-0.40105614768096
"Cherleria obtusiloba",1.19722791239286,-0.0391519797439733,-0.040726783948151,2.20238903150212
"Chiloscyphus pallescens",-1.87907606553323,-0.922460903961275,0.36299208626292,0.0531944091711845
"Chionophila jamesii",0.89313692158383,0.367388357060087,0.00271547768765147,2.53917946563977
"Chrysosplenium tetrandrum",2.08963902028508,0.4437173680015,0.351223467729785,-0.4179486572326
"Cinclidium latifolium",4.60546383308615,3.45510625238598,0.707336879878371,0.245362703734391
"Cinclidium subrotundum",1.13293542674532,-0.256349282466727,0.468363936827573,-0.80653042475973
"Cinna latifolia",0.0355874555708777,-1.26119755633917,-1.46638858415026,0.351344416915165
"Cirsium helenioides",-0.75889094521288,-0.194654522228575,-0.576126697493072,-0.3771951028974
"Cirsium spinosissimum",-2.68442192384473,1.7621964668161,-0.117522719290916,0.323411877729564
"Cladonia amaurocraea",1.90517341831036,0.372454987583657,-0.446753865206436,-0.383742703470409
"Cladonia arbuscula",-1.84676666023306,-0.479507646569085,0.164696082755014,-0.516324442824896
"Cladonia bellidiflora",-2.89428259816774,0.463048305308522,0.0924130148630326,-0.265267994488593
"Cladonia borealis",0.0841552435294675,0.481207113129024,0.553225254882391,-0.057418463111274
"Cladonia carneola",-0.967037392986724,-0.462813808268909,0.375412066847493,-0.0327876735449402
"Cladonia cenotea",0.607050177555191,-0.627607072550663,-0.211259476246935,-0.197761000491509
"Cladonia chlorophaea",-0.519635010748631,-0.216774707161043,-0.0404795831902982,-0.0360174729736753
"Cladonia coccifera",-0.997755619775427,0.285501829626436,-0.162439583582531,-0.326085481018975
"Cladonia cornuta",0.941219025370641,-0.482547353412114,-0.215211744734909,-0.415527284111341
"Cladonia crispata",-0.254474514824703,-0.164655881735719,-0.253019762621768,-0.479408064874645
"Cladonia cyanipes",1.06603331924546,0.163919041872506,0.190986537660932,-0.361846154731195
"Cladonia deformis",1.10618647713433,-0.319768404586424,-0.541182462007764,-0.298789664078105
"Cladonia ecmocyna",-1.22732768726913,0.584588657959382,0.433796913370408,0.468860300506587
"Cladonia fimbriata",-1.51482623192655,-1.07688617995397,-0.102847103336215,-0.0485780137853778
"Cladonia floerkeana",-4.54342412554751,-0.786083034829451,-0.106161010926268,-0.227818794063197
"Cladonia furcata",-2.71910634564478,-0.361442854321197,-0.146872215283039,-0.392243473683536
"Cladonia gracilis",-0.974514257381597,0.0443620513992563,0.141226004125102,-0.325562025807294
"Cladonia grayi",-0.788131346867596,-0.348250834464665,-0.213117323649276,-0.335567773134896
"Cladonia macrophylla",0.492842199815297,0.300387090253541,0.165834872271834,-0.410360827014763
"Cladonia merochlorophaea",-0.915568392889207,-0.153471622265783,0.171720925233146,-0.203771663094987
"Cladonia mitis",-0.82093100205805,0.443235574921835,0.0348892458173766,-0.196188895479167
"Cladonia pleurota",-0.640856383498112,0.0901894613948983,0.0222244529605685,-0.216230065088719
"Cladonia pocillum",-0.0280389161148007,0.723630452327133,0.47440584843148,0.195834257591053
"Cladonia pyxidata",-1.24062843205595,0.39200539889741,-0.0699226252396126,0.0318945452623487
"Cladonia rangiferina",-1.21522125830507,-0.524772402168004,0.0562816877785961,-0.478561076611295
"Cladonia squamosa",-2.87598339193241,-0.19300531901406,-0.332706873009438,-0.286251649927285
"Cladonia stellaris",0.337466352592722,-0.792714886552509,0.170745315796291,-0.68298733114148
"Cladonia straminea",-2.22912828366629,-0.117240213359071,0.0920349210197714,-0.536103431876838
"Cladonia stygia",0.565631637630307,-0.15388969774312,-0.105502477571467,-0.519895983716168
"Cladonia subfurcata",-0.0949092646942668,0.6050712258965,0.00620546638864534,-0.442605776677095
"Cladonia subulata",-1.36362067710926,-0.619267823959581,0.208374143512157,-0.0905598985923299
"Cladonia sulphurina",0.268224854401884,-0.29097437606884,-0.170753637064518,-0.220656546345975
"Cladonia symphycarpa",-1.09758891213332,0.266238244022526,0.295142328365382,0.0390230063892183
"Cladonia uncialis",-3.19695651104055,0.37507196854357,-0.0958729874995129,-0.276048216843946
"Claytonia sarmentosa",1.27341852918453,1.96816756202637,0.358911440233257,0.200543002572855
"Climacium dendroides",-0.237641624978324,-1.16021180469344,-0.115705190724862,-0.425736333599542
"Cochlearia groenlandica",2.09427288809441,2.92782989188932,2.0587037333847,-0.106407635514988
"Cochlearia officinalis",-2.5738524763679,-0.625285053792604,1.64173504095978,-0.827280651218173
"Colobanthus affinis",-7.70803105594505,-0.674063629442412,-0.32671442426045,0.273017463436038
"Colobanthus quitensis",-4.65956934261759,-1.82426252298283,3.37963870715097,1.02026726558424
"Comarum palustre",-0.213401238608898,-1.02165588672784,0.216981454041418,-0.632257428542404
"Comastoma tenellum",-0.765420389911796,0.984382162351038,0.837631549205821,0.374167041068971
"Conostomum tetragonum",-2.55927078988347,1.56034411650599,0.365721138323735,-0.175265924418643
"Coptidium pallasii",3.50810246379321,2.96615598477859,1.08097950310609,-0.0924696534285372
"Craspedia aurantia",-3.81406457896771,-2.74200407927929,0.754448308686968,2.22643659115486
"Craspedia gracilis",-4.4458020865898,-2.98776014772335,1.08557230637452,2.19806164868682
"Crepis paludosa",-1.4573947183296,-0.949200017916398,0.372771849834908,-0.689176791345618
"Cynodontium strumiferum",0.549775550080857,-0.148943762175307,-0.0883887632876382,-0.626131100430261
"Cyrtomnium hymenophyllum",0.937020658534166,1.40067230401081,0.908910834647171,-0.129598265767981
"Dactylina arctica",3.26256977095092,2.37836527532549,0.0457247210146579,0.181865716570286
"Dactylina ramulosa",2.63943658880701,2.73610848250145,0.274070761610562,0.436720039069098
"Dactylorhiza viridis",-1.50024761016255,0.216951910225869,0.455031763380776,-0.0618422071273978
"Dasiphora fruticosa",1.57023139957019,-1.3892770868352,-0.580737018690036,1.52726344243118
"Deschampsia antarctica",-1.66775124492786,-3.42915485874124,4.18433984630495,0.824989057784559
"Deschampsia cespitosa",-1.83501542659949,-0.315111273627981,0.381885974394216,-0.488926699378315
"Dianthus repens",3.33991504477716,1.4637519462935,-1.37958017256814,-0.416993195033974
"Diapensia lapponica",-1.16630509818021,0.988423843252515,0.979667864389597,-0.449984678376825
"Diapensia obovata",1.71112477441176,2.03923024006207,-1.19484941055485,-0.19421164425273
"Dichodon cerastoides",-2.36408452884989,1.34985762627039,0.761091848515024,0.152638672175881
"Dicranella crispa",0.0132721826762537,0.116701424302625,0.703420117789921,-0.393420297290717
"Dicranella subulata",-0.895024493497117,0.150156442728828,0.590105174667218,-0.337212230148489
"Dicranum acutifolium",1.39889333959087,0.948606960998448,-0.012453650073668,-0.398252657116024
"Dicranum brevifolium",0.132438271866284,0.226228004790462,0.354306613839172,-0.420857993667309
